Year,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value,LandArea,Areaname,Density
2007,TENNESSEE,47,CUMBERLAND PLATEAU,50,SCOTT,151,33,532.3,"Scott, TN",0.061995116
2002,TENNESSEE,47,CUMBERLAND PLATEAU,50,SCOTT,151,25,532.3,"Scott, TN",0.046965997
2012,TENNESSEE,47,CUMBERLAND PLATEAU,50,SEQUATCHIE,153,9,265.86,"Sequatchie, TN",0.033852404
2012,TENNESSEE,47,EAST TENNESSEE,60,SEVIER,155,253,592.5,"Sevier, TN",0.427004219
2007,TENNESSEE,47,EAST TENNESSEE,60,SEVIER,155,308,592.5,"Sevier, TN",0.519831224
2002,TENNESSEE,47,EAST TENNESSEE,60,SEVIER,155,346,592.5,"Sevier, TN",0.583966245
2012,TENNESSEE,47,DELTA,10,SHELBY,157,63,763.17,"Shelby, TN",0.082550415
2007,TENNESSEE,47,DELTA,10,SHELBY,157,114,763.17,"Shelby, TN",0.149376941
2002,TENNESSEE,47,DELTA,10,SHELBY,157,152,763.17,"Shelby, TN",0.199169255
2012,TENNESSEE,47,CENTRAL BASIN,40,SMITH,159,59,314.29,"Smith, TN",0.187724713
2007,TENNESSEE,47,CENTRAL BASIN,40,SMITH,159,65,314.29,"Smith, TN",0.206815362
2002,TENNESSEE,47,CENTRAL BASIN,40,SMITH,159,46,314.29,"Smith, TN",0.146361641
2012,TENNESSEE,47,WESTERN RIM,30,STEWART,161,29,459.33,"Stewart, TN",0.063135436
2007,TENNESSEE,47,WESTERN RIM,30,STEWART,161,73,459.33,"Stewart, TN",0.158927133
2012,TENNESSEE,47,EAST TENNESSEE,60,SULLIVAN,163,193,413.36,"Sullivan, TN",0.466905361
2007,TENNESSEE,47,EAST TENNESSEE,60,SULLIVAN,163,534,413.36,"Sullivan, TN",1.291852139
2002,TENNESSEE,47,EAST TENNESSEE,60,SULLIVAN,163,463,413.36,"Sullivan, TN",1.120089027
2012,TENNESSEE,47,CENTRAL BASIN,40,SUMNER,165,164,529.45,"Sumner, TN",0.309755407
2007,TENNESSEE,47,CENTRAL BASIN,40,SUMNER,165,71,529.45,"Sumner, TN",0.134101426
2002,TENNESSEE,47,CENTRAL BASIN,40,SUMNER,165,13,529.45,"Sumner, TN",0.024553782
2012,TENNESSEE,47,DELTA,10,TIPTON,167,139,458.37,"Tipton, TN",0.303248467
2007,TENNESSEE,47,DELTA,10,TIPTON,167,137,458.37,"Tipton, TN",0.29888518
2002,TENNESSEE,47,DELTA,10,TIPTON,167,262,458.37,"Tipton, TN",0.571590636
2007,TENNESSEE,47,CENTRAL BASIN,40,TROUSDALE,169,15,114.19,"Trousdale, TN",0.131360014
2012,TENNESSEE,47,EAST TENNESSEE,60,UNICOI,171,22,186.17,"Unicoi, TN",0.118171564
2007,TENNESSEE,47,EAST TENNESSEE,60,UNICOI,171,22,186.17,"Unicoi, TN",0.118171564
2002,TENNESSEE,47,EAST TENNESSEE,60,UNICOI,171,80,186.17,"Unicoi, TN",0.429714777
2012,TENNESSEE,47,EAST TENNESSEE,60,UNION,173,36,223.55,"Union, TN",0.161037799
2007,TENNESSEE,47,EAST TENNESSEE,60,UNION,173,64,223.55,"Union, TN",0.286289421
2002,TENNESSEE,47,EAST TENNESSEE,60,UNION,173,67,223.55,"Union, TN",0.299709237
2012,TENNESSEE,47,CUMBERLAND PLATEAU,50,VAN BUREN,175,11,273.42,"Van Buren, TN",0.040231146
2012,TENNESSEE,47,CUMBERLAND PLATEAU,50,WARREN,177,96,432.68,"Warren, TN",0.221872978
2007,TENNESSEE,47,CUMBERLAND PLATEAU,50,WARREN,177,82,432.68,"Warren, TN",0.189516502
2002,TENNESSEE,47,CUMBERLAND PLATEAU,50,WARREN,177,9,432.68,"Warren, TN",0.020800592
2012,TENNESSEE,47,EAST TENNESSEE,60,WASHINGTON,179,286,326.47,"Washington, TN",0.876037614
2007,TENNESSEE,47,EAST TENNESSEE,60,WASHINGTON,179,123,326.47,"Washington, TN",0.376757436
2002,TENNESSEE,47,EAST TENNESSEE,60,WASHINGTON,179,301,326.47,"Washington, TN",0.921983643
2007,TENNESSEE,47,WESTERN RIM,30,WAYNE,181,5,734.1,"Wayne, TN",0.006811061
2012,TENNESSEE,47,WEST TENNESSEE,20,WEAKLEY,183,172,580.36,"Weakley, TN",0.296367772
2007,TENNESSEE,47,WEST TENNESSEE,20,WEAKLEY,183,37,580.36,"Weakley, TN",0.063753532
2012,TENNESSEE,47,CUMBERLAND PLATEAU,50,WHITE,185,71,376.67,"White, TN",0.188493907
2007,TENNESSEE,47,CUMBERLAND PLATEAU,50,WHITE,185,38,376.67,"White, TN",0.100884063
2002,TENNESSEE,47,CUMBERLAND PLATEAU,50,WHITE,185,10,376.67,"White, TN",0.026548438
2012,TENNESSEE,47,CENTRAL BASIN,40,WILLIAMSON,187,150,582.6,"Williamson, TN",0.257466529
2007,TENNESSEE,47,CENTRAL BASIN,40,WILLIAMSON,187,121,582.6,"Williamson, TN",0.207689667
2002,TENNESSEE,47,CENTRAL BASIN,40,WILLIAMSON,187,184,582.6,"Williamson, TN",0.315825609
2012,TENNESSEE,47,CENTRAL BASIN,40,WILSON,189,219,570.83,"Wilson, TN",0.383651875
2007,TENNESSEE,47,CENTRAL BASIN,40,WILSON,189,167,570.83,"Wilson, TN",0.292556453
2002,TENNESSEE,47,CENTRAL BASIN,40,WILSON,189,157,570.83,"Wilson, TN",0.275038102
2012,TEXAS,48,EAST TEXAS NORTH,51,ANDERSON,1,6593,1062.6,"Anderson, TX",6.204592509
2002,TEXAS,48,EAST TEXAS NORTH,51,ANDERSON,1,185,1062.6,"Anderson, TX",0.174101261
2012,TEXAS,48,EAST TEXAS SOUTH,52,ANGELINA,5,60,797.78,"Angelina, TX",0.075208704
2007,TEXAS,48,EAST TEXAS SOUTH,52,ANGELINA,5,1295,797.78,"Angelina, TX",1.623254531
2002,TEXAS,48,EAST TEXAS SOUTH,52,ANGELINA,5,143,797.78,"Angelina, TX",0.179247412
2007,TEXAS,48,SOUTH TEXAS,96,ATASCOSA,13,511,1219.54,"Atascosa, TX",0.419010447
2012,TEXAS,48,SOUTH CENTRAL,81,AUSTIN,15,55,646.51,"Austin, TX",0.085072157
2007,TEXAS,48,SOUTH CENTRAL,81,AUSTIN,15,105,646.51,"Austin, TX",0.162410481
2002,TEXAS,48,SOUTH CENTRAL,81,AUSTIN,15,6,646.51,"Austin, TX",0.009280599
2012,TEXAS,48,EDWARDS PLATEAU,70,BANDERA,19,29,790.96,"Bandera, TX",0.036664307
2007,TEXAS,48,EDWARDS PLATEAU,70,BANDERA,19,9,790.96,"Bandera, TX",0.011378578
2002,TEXAS,48,EDWARDS PLATEAU,70,BANDERA,19,12,790.96,"Bandera, TX",0.015171437
2012,TEXAS,48,SOUTH CENTRAL,81,BASTROP,21,406,888.15,"Bastrop, TX",0.457129989
2007,TEXAS,48,SOUTH CENTRAL,81,BASTROP,21,165,888.15,"Bastrop, TX",0.185779429
2002,TEXAS,48,SOUTH CENTRAL,81,BEE,25,54,880.24,"Bee, TX",0.061346905
2012,TEXAS,48,BLACKLANDS,40,BELL,27,1123,1051.02,"Bell, TX",1.068485852
2007,TEXAS,48,BLACKLANDS,40,BELL,27,2238,1051.02,"Bell, TX",2.12936005
2012,TEXAS,48,SOUTH CENTRAL,81,BEXAR,29,132,1239.82,"Bexar, TX",0.106467068
2007,TEXAS,48,SOUTH CENTRAL,81,BEXAR,29,4761,1239.82,"Bexar, TX",3.840073559
2002,TEXAS,48,SOUTH CENTRAL,81,BEXAR,29,4308,1239.82,"Bexar, TX",3.47469794
2012,TEXAS,48,EDWARDS PLATEAU,70,BLANCO,31,24,709.25,"Blanco, TX",0.033838562
2007,TEXAS,48,EDWARDS PLATEAU,70,BLANCO,31,17,709.25,"Blanco, TX",0.023968981
2002,TEXAS,48,EDWARDS PLATEAU,70,BLANCO,31,21,709.25,"Blanco, TX",0.029608742
2012,TEXAS,48,BLACKLANDS,40,BOSQUE,35,75,982.98,"Bosque, TX",0.076298602
2007,TEXAS,48,BLACKLANDS,40,BOSQUE,35,33,982.98,"Bosque, TX",0.033571385
2002,TEXAS,48,BLACKLANDS,40,BOSQUE,35,30,982.98,"Bosque, TX",0.030519441
2012,TEXAS,48,EAST TEXAS NORTH,51,BOWIE,37,109,885.01,"Bowie, TX",0.12316245
2007,TEXAS,48,EAST TEXAS NORTH,51,BOWIE,37,141,885.01,"Bowie, TX",0.159320234
2012,TEXAS,48,UPPER COAST,90,BRAZORIA,39,5045,1357.7,"Brazoria, TX",3.71584297
2007,TEXAS,48,UPPER COAST,90,BRAZORIA,39,12065,1357.7,"Brazoria, TX",8.886351919
2012,TEXAS,48,EAST TEXAS SOUTH,52,BRAZOS,41,460,585.45,"Brazos, TX",0.785720386
2007,TEXAS,48,EAST TEXAS SOUTH,52,BRAZOS,41,50,585.45,"Brazos, TX",0.08540439
2002,TEXAS,48,EAST TEXAS SOUTH,52,BRAZOS,41,48,585.45,"Brazos, TX",0.081988214
2007,TEXAS,48,TRANS-PECOS,60,BREWSTER,43,3,6183.73,"Brewster, TX",0.000485144
2012,TEXAS,48,CROSS TIMBERS,30,BROWN,49,7,944.43,"Brown, TX",0.007411878
2007,TEXAS,48,CROSS TIMBERS,30,BROWN,49,11,944.43,"Brown, TX",0.011647237
2012,TEXAS,48,SOUTH CENTRAL,81,BURLESON,51,26,659.03,"Burleson, TX",0.039451922
2007,TEXAS,48,SOUTH CENTRAL,81,BURLESON,51,15,659.03,"Burleson, TX",0.022760724
2012,TEXAS,48,EDWARDS PLATEAU,70,BURNET,53,64,994.26,"Burnet, TX",0.064369481
2007,TEXAS,48,EDWARDS PLATEAU,70,BURNET,53,68,994.26,"Burnet, TX",0.068392573
2002,TEXAS,48,EDWARDS PLATEAU,70,BURNET,53,116,994.26,"Burnet, TX",0.116669684
2012,TEXAS,48,SOUTH CENTRAL,81,CALDWELL,55,288,545.26,"Caldwell, TX",0.528188387
2007,TEXAS,48,SOUTH CENTRAL,81,CALDWELL,55,659,545.26,"Caldwell, TX",1.208597733
2002,TEXAS,48,SOUTH CENTRAL,81,CALDWELL,55,2139,545.26,"Caldwell, TX",3.922899167
2012,TEXAS,48,CROSS TIMBERS,30,CALLAHAN,59,12,899.37,"Callahan, TX",0.013342673
2007,TEXAS,48,CROSS TIMBERS,30,CALLAHAN,59,39,899.37,"Callahan, TX",0.043363688
2002,TEXAS,48,CROSS TIMBERS,30,CALLAHAN,59,184,899.37,"Callahan, TX",0.204587656
2012,TEXAS,48,LOWER VALLEY,97,CAMERON,61,14,890.92,"Cameron, TX",0.015714093
2002,TEXAS,48,LOWER VALLEY,97,CAMERON,61,10,890.92,"Cameron, TX",0.011224352
2012,TEXAS,48,EAST TEXAS NORTH,51,CAMP,63,35,195.83,"Camp, TX",0.178726446
2012,TEXAS,48,EAST TEXAS NORTH,51,CASS,67,15,936.96,"Cass, TX",0.016009221
2007,TEXAS,48,EAST TEXAS NORTH,51,CASS,67,15,936.96,"Cass, TX",0.016009221
2012,TEXAS,48,EAST TEXAS NORTH,51,CHEROKEE,73,10,1052.91,"Cherokee, TX",0.009497488
2007,TEXAS,48,EAST TEXAS NORTH,51,CHEROKEE,73,119,1052.91,"Cherokee, TX",0.113020106
2002,TEXAS,48,NORTHERN LOW PLAINS,21,CHILDRESS,75,195,696.41,"Childress, TX",0.280007467
2012,TEXAS,48,CROSS TIMBERS,30,CLAY,77,263,1088.72,"Clay, TX",0.24156808
2007,TEXAS,48,CROSS TIMBERS,30,CLAY,77,47,1088.72,"Clay, TX",0.043169961
2007,TEXAS,48,SOUTHERN LOW PLAINS,22,COLEMAN,83,17,1261.95,"Coleman, TX",0.013471215
2002,TEXAS,48,SOUTHERN LOW PLAINS,22,COLEMAN,83,3,1261.95,"Coleman, TX",0.002377273
2012,TEXAS,48,BLACKLANDS,40,COLLIN,85,1167,841.23,"Collin, TX",1.387254378
2007,TEXAS,48,BLACKLANDS,40,COLLIN,85,690,841.23,"Collin, TX",0.820227524
2002,TEXAS,48,BLACKLANDS,40,COLLIN,85,330,841.23,"Collin, TX",0.392282729
2012,TEXAS,48,SOUTH CENTRAL,81,COLORADO,89,14,960.27,"Colorado, TX",0.014579233
2007,TEXAS,48,SOUTH CENTRAL,81,COLORADO,89,10,960.27,"Colorado, TX",0.010413738
2002,TEXAS,48,SOUTH CENTRAL,81,COLORADO,89,29,960.27,"Colorado, TX",0.03019984
2012,TEXAS,48,SOUTH CENTRAL,81,COMAL,91,21,559.48,"Comal, TX",0.037534854
2007,TEXAS,48,SOUTH CENTRAL,81,COMAL,91,20,559.48,"Comal, TX",0.03574748
2002,TEXAS,48,SOUTH CENTRAL,81,COMAL,91,320,559.48,"Comal, TX",0.571959677
2012,TEXAS,48,CROSS TIMBERS,30,COMANCHE,93,36,937.75,"Comanche, TX",0.038389763
2007,TEXAS,48,CROSS TIMBERS,30,COMANCHE,93,16,937.75,"Comanche, TX",0.017062117
2002,TEXAS,48,CROSS TIMBERS,30,COMANCHE,93,14,937.75,"Comanche, TX",0.014929352
2012,TEXAS,48,EDWARDS PLATEAU,70,CONCHO,95,10,983.8,"Concho, TX",0.010164668
2002,TEXAS,48,EDWARDS PLATEAU,70,CONCHO,95,90,983.8,"Concho, TX",0.091482009
2012,TEXAS,48,BLACKLANDS,40,COOKE,97,355,874.76,"Cooke, TX",0.405825598
2007,TEXAS,48,BLACKLANDS,40,COOKE,97,49,874.76,"Cooke, TX",0.056015364
2002,TEXAS,48,BLACKLANDS,40,COOKE,97,61,874.76,"Cooke, TX",0.069733413
2012,TEXAS,48,BLACKLANDS,40,CORYELL,99,26,1052.07,"Coryell, TX",0.024713184
2007,TEXAS,48,BLACKLANDS,40,CORYELL,99,50,1052.07,"Coryell, TX",0.047525355
2012,TEXAS,48,BLACKLANDS,40,DALLAS,113,58,871.28,"Dallas, TX",0.066568726
2007,TEXAS,48,BLACKLANDS,40,DALLAS,113,190,871.28,"Dallas, TX",0.218069966
2002,TEXAS,48,BLACKLANDS,40,DALLAS,113,43,871.28,"Dallas, TX",0.049352677
2012,TEXAS,48,BLACKLANDS,40,DELTA,119,34,256.83,"Delta, TX",0.132383289
2002,TEXAS,48,BLACKLANDS,40,DELTA,119,16,256.83,"Delta, TX",0.062298018
2012,TEXAS,48,SOUTH CENTRAL,81,DE WITT,123,17,908.98,"DeWitt, TX",0.018702282
2012,TEXAS,48,SOUTH TEXAS,96,DIMMIT,127,57,1328.88,"Dimmit, TX",0.042893264
2007,TEXAS,48,SOUTH TEXAS,96,DIMMIT,127,3,1328.88,"Dimmit, TX",0.00225754
2012,TEXAS,48,NORTHERN LOW PLAINS,21,DONLEY,129,7,926.89,"Donley, TX",0.007552137
2012,TEXAS,48,CROSS TIMBERS,30,EASTLAND,133,53,926.49,"Eastland, TX",0.057205151
2012,TEXAS,48,BLACKLANDS,40,ELLIS,139,4141,935.49,"Ellis, TX",4.426557205
2002,TEXAS,48,BLACKLANDS,40,ELLIS,139,80,935.49,"Ellis, TX",0.085516681
2012,TEXAS,48,TRANS-PECOS,60,EL PASO,141,10002,1012.69,"El Paso, TX",9.87666512
2007,TEXAS,48,TRANS-PECOS,60,EL PASO,141,11504,1012.69,"El Paso, TX",11.35984358
2012,TEXAS,48,CROSS TIMBERS,30,ERATH,143,60,1083.07,"Erath, TX",0.055398081
2002,TEXAS,48,CROSS TIMBERS,30,ERATH,143,8,1083.07,"Erath, TX",0.007386411
2007,TEXAS,48,BLACKLANDS,40,FALLS,145,11,765.48,"Falls, TX",0.014370068
2012,TEXAS,48,BLACKLANDS,40,FANNIN,147,157,890.84,"Fannin, TX",0.176238157
2007,TEXAS,48,BLACKLANDS,40,FANNIN,147,47,890.84,"Fannin, TX",0.052759194
2002,TEXAS,48,BLACKLANDS,40,FANNIN,147,69,890.84,"Fannin, TX",0.077454986
2012,TEXAS,48,SOUTH CENTRAL,81,FAYETTE,149,124,950.01,"Fayette, TX",0.130524942
2007,TEXAS,48,SOUTH CENTRAL,81,FAYETTE,149,1295,950.01,"Fayette, TX",1.363143546
2002,TEXAS,48,SOUTH CENTRAL,81,FAYETTE,149,23,950.01,"Fayette, TX",0.024210271
2012,TEXAS,48,UPPER COAST,90,FORT BEND,157,38,861.48,"Fort Bend, TX",0.044110136
2007,TEXAS,48,UPPER COAST,90,FORT BEND,157,45,861.48,"Fort Bend, TX",0.052235687
2002,TEXAS,48,UPPER COAST,90,FORT BEND,157,19,861.48,"Fort Bend, TX",0.022055068
2012,TEXAS,48,EAST TEXAS NORTH,51,FRANKLIN,159,31,284.39,"Franklin, TX",0.109005239
2002,TEXAS,48,EAST TEXAS NORTH,51,FRANKLIN,159,305,284.39,"Franklin, TX",1.072470903
2012,TEXAS,48,EAST TEXAS SOUTH,52,FREESTONE,161,13,877.74,"Freestone, TX",0.014810764
2012,TEXAS,48,SOUTH TEXAS,96,FRIO,163,12086,1133.5,"Frio, TX",10.66254963
2007,TEXAS,48,SOUTH TEXAS,96,FRIO,163,7720,1133.5,"Frio, TX",6.810763123
2007,TEXAS,48,SOUTHERN HIGH PLAINS,12,GAINES,165,3,1502.38,"Gaines, TX",0.001996832
2012,TEXAS,48,UPPER COAST,90,GALVESTON,167,470,378.36,"Galveston, TX",1.242203193
2012,TEXAS,48,EDWARDS PLATEAU,70,GILLESPIE,171,44,1058.21,"Gillespie, TX",0.041579649
2007,TEXAS,48,EDWARDS PLATEAU,70,GILLESPIE,171,29,1058.21,"Gillespie, TX",0.027404768
2002,TEXAS,48,EDWARDS PLATEAU,70,GILLESPIE,171,218,1058.21,"Gillespie, TX",0.206008259
2012,TEXAS,48,SOUTH CENTRAL,81,GOLIAD,175,18,852.01,"Goliad, TX",0.021126513
2002,TEXAS,48,SOUTH CENTRAL,81,GOLIAD,175,6,852.01,"Goliad, TX",0.007042171
2012,TEXAS,48,SOUTH CENTRAL,81,GONZALES,177,15,1066.69,"Gonzales, TX",0.014062192
2007,TEXAS,48,SOUTH CENTRAL,81,GONZALES,177,199,1066.69,"Gonzales, TX",0.186558419
2012,TEXAS,48,BLACKLANDS,40,GRAYSON,181,253,932.8,"Grayson, TX",0.271226415
2007,TEXAS,48,BLACKLANDS,40,GRAYSON,181,97,932.8,"Grayson, TX",0.103987993
2002,TEXAS,48,BLACKLANDS,40,GRAYSON,181,102,932.8,"Grayson, TX",0.109348199
2012,TEXAS,48,EAST TEXAS NORTH,51,GREGG,183,8,273.3,"Gregg, TX",0.029271862
2012,TEXAS,48,EAST TEXAS SOUTH,52,GRIMES,185,3806,787.46,"Grimes, TX",4.833261372
2012,TEXAS,48,SOUTH CENTRAL,81,GUADALUPE,187,116,711.3,"Guadalupe, TX",0.163081681
2007,TEXAS,48,SOUTH CENTRAL,81,GUADALUPE,187,9,711.3,"Guadalupe, TX",0.012652889
2002,TEXAS,48,SOUTH CENTRAL,81,GUADALUPE,187,19,711.3,"Guadalupe, TX",0.026711655
2012,TEXAS,48,BLACKLANDS,40,HAMILTON,193,9,835.91,"Hamilton, TX",0.010766709
2002,TEXAS,48,BLACKLANDS,40,HAMILTON,193,33,835.91,"Hamilton, TX",0.039477934
2007,TEXAS,48,EAST TEXAS SOUTH,52,HARDIN,199,13784,890.57,"Hardin, TX",15.47772775
2012,TEXAS,48,UPPER COAST,90,HARRIS,201,997,1703.48,"Harris, TX",0.585272501
2012,TEXAS,48,EAST TEXAS NORTH,51,HARRISON,203,97,899.95,"Harrison, TX",0.107783766
2007,TEXAS,48,EAST TEXAS NORTH,51,HARRISON,203,23,899.95,"Harrison, TX",0.025556975
2002,TEXAS,48,EAST TEXAS NORTH,51,HARRISON,203,16,899.95,"Harrison, TX",0.017778765
2002,TEXAS,48,SOUTHERN LOW PLAINS,22,HASKELL,207,3,903.13,"Haskell, TX",0.003321781
2012,TEXAS,48,SOUTH CENTRAL,81,HAYS,209,35,677.98,"Hays, TX",0.051623942
2007,TEXAS,48,SOUTH CENTRAL,81,HAYS,209,29,677.98,"Hays, TX",0.042774123
2002,TEXAS,48,SOUTH CENTRAL,81,HAYS,209,58,677.98,"Hays, TX",0.085548246
2012,TEXAS,48,EAST TEXAS NORTH,51,HENDERSON,213,45,873.75,"Henderson, TX",0.051502146
2007,TEXAS,48,EAST TEXAS NORTH,51,HENDERSON,213,56,873.75,"Henderson, TX",0.064091559
2012,TEXAS,48,LOWER VALLEY,97,HIDALGO,215,3436,1570.87,"Hidalgo, TX",2.187322948
2012,TEXAS,48,BLACKLANDS,40,HILL,217,107,958.86,"Hill, TX",0.111590847
2007,TEXAS,48,BLACKLANDS,40,HILL,217,79,958.86,"Hill, TX",0.082389504
2002,TEXAS,48,BLACKLANDS,40,HILL,217,30,958.86,"Hill, TX",0.031287153
2012,TEXAS,48,CROSS TIMBERS,30,HOOD,221,17,420.64,"Hood, TX",0.040414606
2007,TEXAS,48,CROSS TIMBERS,30,HOOD,221,13,420.64,"Hood, TX",0.030905287
2002,TEXAS,48,CROSS TIMBERS,30,HOOD,221,12,420.64,"Hood, TX",0.028527957
2012,TEXAS,48,EAST TEXAS NORTH,51,HOPKINS,223,32,767.17,"Hopkins, TX",0.041711746
2007,TEXAS,48,EAST TEXAS NORTH,51,HOPKINS,223,220,767.17,"Hopkins, TX",0.286768252
2012,TEXAS,48,EAST TEXAS NORTH,51,HOUSTON,225,36,1230.91,"Houston, TX",0.029246655
2007,TEXAS,48,EAST TEXAS NORTH,51,HOUSTON,225,45,1230.91,"Houston, TX",0.036558319
2002,TEXAS,48,EAST TEXAS NORTH,51,HOUSTON,225,17,1230.91,"Houston, TX",0.01381092
2012,TEXAS,48,NORTHERN HIGH PLAINS,11,HUTCHINSON,233,10,887.42,"Hutchinson, TX",0.011268621
2002,TEXAS,48,CROSS TIMBERS,30,JACK,237,18,910.66,"Jack, TX",0.019765884
2012,TEXAS,48,UPPER COAST,90,JACKSON,239,6,829.44,"Jackson, TX",0.007233796
2007,TEXAS,48,UPPER COAST,90,JACKSON,239,19,829.44,"Jackson, TX",0.022907022
2007,TEXAS,48,EAST TEXAS SOUTH,52,JASPER,241,14,938.85,"Jasper, TX",0.01491186
2002,TEXAS,48,EAST TEXAS SOUTH,52,JASPER,241,13,938.85,"Jasper, TX",0.013846727
2012,TEXAS,48,UPPER COAST,90,JEFFERSON,245,9522,876.3,"Jefferson, TX",10.86614173
2007,TEXAS,48,UPPER COAST,90,JEFFERSON,245,6980,876.3,"Jefferson, TX",7.965308684
2012,TEXAS,48,SOUTH TEXAS,96,JIM WELLS,249,176,864.97,"Jim Wells, TX",0.203475265
2007,TEXAS,48,SOUTH TEXAS,96,JIM WELLS,249,160,864.97,"Jim Wells, TX",0.184977514
2002,TEXAS,48,SOUTH TEXAS,96,JIM WELLS,249,267,864.97,"Jim Wells, TX",0.308681226
2012,TEXAS,48,BLACKLANDS,40,JOHNSON,251,176,724.69,"Johnson, TX",0.242862465
2007,TEXAS,48,BLACKLANDS,40,JOHNSON,251,116,724.69,"Johnson, TX",0.160068443
2002,TEXAS,48,BLACKLANDS,40,JOHNSON,251,164,724.69,"Johnson, TX",0.226303661
2012,TEXAS,48,SOUTHERN LOW PLAINS,22,JONES,253,34,928.55,"Jones, TX",0.03661623
2007,TEXAS,48,SOUTHERN LOW PLAINS,22,JONES,253,14,928.55,"Jones, TX",0.015077271
2012,TEXAS,48,SOUTH CENTRAL,81,KARNES,255,19,747.56,"Karnes, TX",0.02541602
2002,TEXAS,48,SOUTH CENTRAL,81,KARNES,255,3,747.56,"Karnes, TX",0.004013056
2012,TEXAS,48,BLACKLANDS,40,KAUFMAN,257,319,780.7,"Kaufman, TX",0.40860766
2007,TEXAS,48,BLACKLANDS,40,KAUFMAN,257,87,780.7,"Kaufman, TX",0.111438453
2002,TEXAS,48,BLACKLANDS,40,KAUFMAN,257,65,780.7,"Kaufman, TX",0.083258614
2012,TEXAS,48,EDWARDS PLATEAU,70,KENDALL,259,13,662.45,"Kendall, TX",0.019624123
2007,TEXAS,48,EDWARDS PLATEAU,70,KENDALL,259,10,662.45,"Kendall, TX",0.015095479
2002,TEXAS,48,EDWARDS PLATEAU,70,KENDALL,259,62,662.45,"Kendall, TX",0.093591969
2012,TEXAS,48,EDWARDS PLATEAU,70,KERR,265,6,1103.32,"Kerr, TX",0.005438132
2002,TEXAS,48,EDWARDS PLATEAU,70,KERR,265,10,1103.32,"Kerr, TX",0.009063554
2012,TEXAS,48,BLACKLANDS,40,LAMAR,277,847,907.19,"Lamar, TX",0.933652267
2012,TEXAS,48,EDWARDS PLATEAU,70,LAMPASAS,281,4,712.84,"Lampasas, TX",0.005611357
2012,TEXAS,48,SOUTH CENTRAL,81,LAVACA,285,46,969.71,"Lavaca, TX",0.047436863
2007,TEXAS,48,SOUTH CENTRAL,81,LAVACA,285,85,969.71,"Lavaca, TX",0.087655072
2002,TEXAS,48,SOUTH CENTRAL,81,LAVACA,285,60,969.71,"Lavaca, TX",0.061874169
2012,TEXAS,48,SOUTH CENTRAL,81,LEE,287,57,629.02,"Lee, TX",0.09061715
2007,TEXAS,48,SOUTH CENTRAL,81,LEE,287,634,629.02,"Lee, TX",1.007917077
2002,TEXAS,48,SOUTH CENTRAL,81,LEE,287,5,629.02,"Lee, TX",0.007948873
2012,TEXAS,48,EAST TEXAS SOUTH,52,LEON,289,16,1073.15,"Leon, TX",0.014909379
2007,TEXAS,48,EAST TEXAS SOUTH,52,LEON,289,61,1073.15,"Leon, TX",0.056842007
2012,TEXAS,48,UPPER COAST,90,LIBERTY,291,13808,1158.42,"Liberty, TX",11.91968371
2007,TEXAS,48,UPPER COAST,90,LIBERTY,291,11503,1158.42,"Liberty, TX",9.929904525
2002,TEXAS,48,UPPER COAST,90,LIBERTY,291,17136,1158.42,"Liberty, TX",14.79256228
2012,TEXAS,48,BLACKLANDS,40,LIMESTONE,293,64,905.29,"Limestone, TX",0.070695578
2007,TEXAS,48,BLACKLANDS,40,LIMESTONE,293,32,905.29,"Limestone, TX",0.035347789
2002,TEXAS,48,BLACKLANDS,40,LIMESTONE,293,8,905.29,"Limestone, TX",0.008836947
2012,TEXAS,48,EDWARDS PLATEAU,70,LLANO,299,10,934.03,"Llano, TX",0.010706294
2007,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,42,895.6,"Lubbock, TX",0.046895936
2002,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,203,895.6,"Lubbock, TX",0.226663689
2007,TEXAS,48,SOUTHERN HIGH PLAINS,12,LYNN,305,3,891.87,"Lynn, TX",0.003363719
2012,TEXAS,48,EDWARDS PLATEAU,70,MCCULLOCH,307,5,1065.6,"McCulloch, TX",0.004692192
2012,TEXAS,48,BLACKLANDS,40,MCLENNAN,309,59,1037.1,"McLennan, TX",0.056889403
2012,TEXAS,48,EAST TEXAS SOUTH,52,MADISON,313,11,466.07,"Madison, TX",0.023601605
2007,TEXAS,48,EAST TEXAS SOUTH,52,MADISON,313,9,466.07,"Madison, TX",0.019310404
2012,TEXAS,48,EAST TEXAS NORTH,51,MARION,315,54,380.88,"Marion, TX",0.141776938
2002,TEXAS,48,EAST TEXAS NORTH,51,MARION,315,79,380.88,"Marion, TX",0.207414409
2012,TEXAS,48,UPPER COAST,90,MATAGORDA,321,37,1100.28,"Matagorda, TX",0.033627804
2012,TEXAS,48,SOUTH CENTRAL,81,MEDINA,325,114,1325.36,"Medina, TX",0.086014366
2007,TEXAS,48,SOUTH CENTRAL,81,MEDINA,325,1801,1325.36,"Medina, TX",1.358876079
2012,TEXAS,48,BLACKLANDS,40,MILAM,331,69,1016.93,"Milam, TX",0.067851278
2007,TEXAS,48,BLACKLANDS,40,MILAM,331,249,1016.93,"Milam, TX",0.244854611
